word	score
god	0.9291785359382629
goodness	0.02459324151277542
gods	0.009262499399483204
lord	0.0071210796013474464
goddess	0.005907479673624039
word	0.0016963365487754345
zeus	0.0013340346049517393
go	0.0009127576486207545
my	0.0008138621924445033
head	0.0007671266212128103
deity	0.0007321725715883076
love	0.000701759709045291
heaven	0.0006073849508538842
eyes	0.0006017778068780899
name	0.0005327435792423785
mother	0.000438917224528268
heavens	0.00039609213126823306
jesus	0.000395537237636745
mercy	0.00039077739347703755
dear	0.00036387203726917505
